Date Time, Water Level, Sigma, O, F, R, L, Quality 
2014-01-06 23:18,5.850,0.020,0,0,0,0,v
2014-01-06 23:24,5.951,0.023,0,0,0,0,v
2014-01-06 23:30,6.046,0.030,0,0,0,0,v
2014-01-06 23:36,6.119,0.023,0,0,0,0,v
2014-01-06 23:42,6.155,0.020,0,0,0,0,v
2014-01-06 23:48,6.165,0.020,0,0,0,0,v
2014-01-06 23:54,6.207,0.026,0,0,0,0,v
2014-01-07 00:00,6.286,0.026,0,0,0,0,v
2014-01-07 00:06,6.332,0.020,0,0,0,0,v
2014-01-07 00:12,6.322,0.020,0,0,0,0,v
2014-01-07 00:18,6.289,0.023,0,0,0,0,v
2014-01-07 00:24,6.289,0.016,0,0,0,0,v
2014-01-07 00:30,6.319,0.020,0,0,0,0,v
2014-01-07 00:36,6.315,0.020,0,0,0,0,v
2014-01-07 00:42,6.273,0.026,0,0,0,0,v
2014-01-07 00:48,6.207,0.023,0,0,0,0,v
2014-01-07 00:54,6.155,0.020,0,0,0,0,v
2014-01-07 01:00,6.135,0.020,0,0,0,0,v
2014-01-07 01:06,6.119,0.023,0,0,0,0,v
2014-01-07 01:12,6.060,0.026,0,0,0,0,v
2014-01-07 01:18,5.951,0.030,0,0,0,0,v
2014-01-07 01:24,5.836,0.026,0,0,0,0,v
2014-01-07 01:30,5.771,0.023,0,0,0,0,v
2014-01-07 01:36,5.728,0.026,0,0,0,0,v
2014-01-07 01:42,5.656,0.033,0,0,0,0,v
2014-01-07 01:48,5.528,0.033,0,0,0,0,v
2014-01-07 01:54,5.394,0.030,0,0,0,0,v
2014-01-07 02:00,5.321,0.020,0,0,0,0,v
2014-01-07 02:06,5.256,0.026,0,0,0,0,v
2014-01-07 02:12,5.157,0.026,0,0,0,0,v
2014-01-07 02:18,5.013,0.036,0,0,0,0,v
2014-01-07 02:24,4.862,0.030,0,0,0,0,v
2014-01-07 02:30,4.744,0.020,0,0,0,0,v
2014-01-07 02:36,4.659,0.026,0,0,0,0,v
2014-01-07 02:42,4.586,0.026,0,0,0,0,v
2014-01-07 02:48,4.442,0.026,0,0,0,0,v
2014-01-07 02:54,4.262,0.033,0,0,0,0,v
2014-01-07 03:00,4.127,0.026,0,0,0,0,v
2014-01-07 03:06,4.029,0.026,0,0,0,0,v
2014-01-07 03:12,3.914,0.026,0,0,0,0,v
2014-01-07 03:18,3.776,0.026,0,0,0,0,v
2014-01-07 03:24,3.592,0.033,0,0,0,0,v
2014-01-07 03:30,3.402,0.030,0,0,0,0,v
2014-01-07 03:36,3.271,0.023,0,0,0,0,v
2014-01-07 03:42,3.156,0.023,0,0,0,0,v
2014-01-07 03:48,3.035,0.030,0,0,0,0,v
2014-01-07 03:54,2.857,0.036,0,0,0,0,v
2014-01-07 04:00,2.638,0.036,0,0,0,0,v
2014-01-07 04:06,2.457,0.030,0,0,0,0,v
2014-01-07 04:12,2.339,0.026,0,0,0,0,v
2014-01-07 04:18,2.244,0.020,0,0,0,0,v
2014-01-07 04:24,2.123,0.030,0,0,0,0,v
2014-01-07 04:30,1.949,0.036,0,0,0,0,v
2014-01-07 04:36,1.765,0.020,0,0,0,0,v
2014-01-07 04:42,1.604,0.016,0,0,0,0,v
2014-01-07 04:48,1.519,0.023,0,0,0,0,v
2014-01-07 04:54,1.443,0.023,0,0,0,0,v
2014-01-07 05:00,1.329,0.020,0,0,0,0,v
2014-01-07 05:06,1.201,0.030,0,0,0,0,v
2014-01-07 05:12,1.083,0.026,0,0,0,0,v
2014-01-07 05:18,1.007,0.016,0,0,0,0,v
2014-01-07 05:24,0.948,0.010,0,0,0,0,v
2014-01-07 05:30,0.892,0.016,0,0,0,0,v
2014-01-07 05:36,0.836,0.023,0,0,0,0,v
2014-01-07 05:42,0.751,0.016,0,0,0,0,v
2014-01-07 05:48,0.676,0.020,0,0,0,0,v
2014-01-07 05:54,0.659,0.016,0,0,0,0,v
2014-01-07 06:00,0.669,0.016,0,0,0,0,v
2014-01-07 06:06,0.659,0.016,0,0,0,0,v
2014-01-07 06:12,0.633,0.023,0,0,0,0,v
2014-01-07 06:18,0.584,0.016,0,0,0,0,v
2014-01-07 06:24,0.548,0.013,0,0,0,0,v
2014-01-07 06:30,0.558,0.013,0,0,0,0,v
2014-01-07 06:36,0.587,0.013,0,0,0,0,v
2014-01-07 06:42,0.604,0.016,0,0,0,0,v
2014-01-07 06:48,0.617,0.013,0,0,0,0,v
2014-01-07 06:54,0.630,0.013,0,0,0,0,v
2014-01-07 07:00,0.649,0.016,0,0,0,0,v
2014-01-07 07:06,0.689,0.023,0,0,0,0,v
2014-01-07 07:12,0.751,0.023,0,0,0,0,v
2014-01-07 07:18,0.800,0.016,0,0,0,0,v
2014-01-07 07:24,0.836,0.016,0,0,0,0,v
2014-01-07 07:30,0.876,0.020,0,0,0,0,v
2014-01-07 07:36,0.932,0.016,0,0,0,0,v
2014-01-07 07:42,1.033,0.000,0,0,0,0,v
2014-01-07 07:48,1.119,0.000,0,0,0,0,v
2014-01-07 07:54,1.188,0.000,0,0,0,0,v
2014-01-07 08:00,1.273,0.000,0,0,0,0,v
2014-01-07 08:06,1.375,0.000,0,0,0,0,v
2014-01-07 08:12,1.476,0.000,0,0,0,0,v
2014-01-07 08:18,1.604,0.000,0,0,0,0,v
2014-01-07 08:24,1.762,0.000,0,0,0,0,v
2014-01-07 08:30,1.880,0.000,0,0,0,0,v
2014-01-07 08:36,1.991,0.000,0,0,0,0,v
2014-01-07 08:42,2.129,0.020,0,0,0,0,v
2014-01-07 08:48,2.290,0.026,0,0,0,0,v
2014-01-07 08:54,2.457,0.030,0,0,0,0,v
2014-01-07 09:00,2.615,0.030,0,0,0,0,v
2014-01-07 09:06,2.749,0.030,0,0,0,0,v
2014-01-07 09:12,2.894,0.026,0,0,0,0,v
2014-01-07 09:18,3.064,0.026,0,0,0,0,v
2014-01-07 09:24,3.228,0.033,0,0,0,0,v
2014-01-07 09:30,3.396,0.026,0,0,0,0,v
2014-01-07 09:36,3.569,0.026,0,0,0,0,v
2014-01-07 09:42,3.743,0.030,0,0,0,0,v
2014-01-07 09:48,3.911,0.033,0,0,0,0,v
2014-01-07 09:54,4.091,0.026,0,0,0,0,v
2014-01-07 10:00,4.265,0.026,0,0,0,0,v
2014-01-07 10:06,4.426,0.030,0,0,0,0,v
2014-01-07 10:12,4.573,0.030,0,0,0,0,v
2014-01-07 10:18,4.734,0.023,0,0,0,0,v
2014-01-07 10:24,4.924,0.030,0,0,0,0,v
2014-01-07 10:30,5.098,0.030,0,0,0,0,v
2014-01-07 10:36,5.262,0.033,0,0,0,0,v
2014-01-07 10:42,5.439,0.020,0,0,0,0,v
2014-01-07 10:48,5.600,0.030,0,0,0,0,v
2014-01-07 10:54,5.761,0.033,0,0,0,0,v
2014-01-07 11:00,5.935,0.033,0,0,0,0,v
2014-01-07 11:06,6.109,0.026,0,0,0,0,v
2014-01-07 11:12,6.243,0.026,0,0,0,0,v
2014-01-07 11:18,6.371,0.026,0,0,0,0,v
2014-01-07 11:24,6.522,0.026,0,0,0,0,v
2014-01-07 11:30,6.670,0.023,0,0,0,0,v
2014-01-07 11:36,6.785,0.023,0,0,0,0,v
2014-01-07 11:42,6.890,0.020,0,0,0,0,v
2014-01-07 11:48,6.995,0.020,0,0,0,0,v
2014-01-07 11:54,7.096,0.023,0,0,0,0,v
2014-01-07 12:00,7.218,0.026,0,0,0,0,v
2014-01-07 12:06,7.336,0.023,0,0,0,0,v
2014-01-07 12:12,7.428,0.016,0,0,0,0,v
2014-01-07 12:18,7.490,0.016,0,0,0,0,v
2014-01-07 12:24,7.549,0.020,0,0,0,0,v
2014-01-07 12:30,7.605,0.020,0,0,0,0,v
2014-01-07 12:36,7.657,0.016,0,0,0,0,v
2014-01-07 12:42,7.703,0.023,0,0,0,0,v
2014-01-07 12:48,7.743,0.020,0,0,0,0,v
2014-01-07 12:54,7.782,0.016,0,0,0,0,v
2014-01-07 13:00,7.802,0.016,0,0,0,0,v
2014-01-07 13:06,7.815,0.020,0,0,0,0,v
2014-01-07 13:12,7.838,0.020,0,0,0,0,v
2014-01-07 13:18,7.857,0.016,0,0,0,0,v
2014-01-07 13:24,7.857,0.020,0,0,0,0,v
2014-01-07 13:30,7.857,0.016,0,0,0,0,v
2014-01-07 13:36,7.864,0.023,0,0,0,0,v
2014-01-07 13:42,7.871,0.023,0,0,0,0,v
2014-01-07 13:48,7.871,0.020,0,0,0,0,v
2014-01-07 13:54,7.854,0.016,0,0,0,0,v
2014-01-07 14:00,7.825,0.023,0,0,0,0,v
2014-01-07 14:06,7.775,0.030,0,0,0,0,v
2014-01-07 14:12,7.707,0.016,0,0,0,0,v
2014-01-07 14:18,7.628,0.020,0,0,0,0,v
2014-01-07 14:24,7.562,0.023,0,0,0,0,v
2014-01-07 14:30,7.526,0.026,0,0,0,0,v
2014-01-07 14:36,7.467,0.016,0,0,0,0,v
2014-01-07 14:42,7.378,0.020,0,0,0,0,v
2014-01-07 14:48,7.250,0.026,0,0,0,0,v
2014-01-07 14:54,7.119,0.033,0,0,0,0,v
2014-01-07 15:00,7.011,0.026,0,0,0,0,v
2014-01-07 15:06,6.916,0.026,0,0,0,0,v
2014-01-07 15:12,6.817,0.023,0,0,0,0,v
2014-01-07 15:18,6.703,0.030,0,0,0,0,v
2014-01-07 15:24,6.594,0.030,0,0,0,0,v
2014-01-07 15:30,6.480,0.030,0,0,0,0,v
2014-01-07 15:36,6.355,0.023,0,0,0,0,v
2014-01-07 15:42,6.230,0.033,0,0,0,0,v
2014-01-07 15:48,6.092,0.026,0,0,0,0,v
2014-01-07 15:54,5.935,0.030,0,0,0,0,v
2014-01-07 16:00,5.781,0.026,0,0,0,0,v
2014-01-07 16:06,5.672,0.026,0,0,0,0,v
2014-01-07 16:12,5.541,0.026,0,0,0,0,v
2014-01-07 16:18,5.400,0.033,0,0,0,0,v
2014-01-07 16:24,5.269,0.039,0,0,0,0,v
2014-01-07 16:30,5.118,0.030,0,0,0,0,v
2014-01-07 16:36,4.980,0.026,0,0,0,0,v
2014-01-07 16:42,4.869,0.030,0,0,0,0,v
2014-01-07 16:48,4.747,0.026,0,0,0,0,v
2014-01-07 16:54,4.586,0.030,0,0,0,0,v
2014-01-07 17:00,4.426,0.036,0,0,0,0,v
2014-01-07 17:06,4.288,0.030,0,0,0,0,v
2014-01-07 17:12,4.176,0.026,0,0,0,0,v
2014-01-07 17:18,4.078,0.020,0,0,0,0,v
2014-01-07 17:24,3.966,0.023,0,0,0,0,v
2014-01-07 17:30,3.852,0.030,0,0,0,0,v
2014-01-07 17:36,3.733,0.026,0,0,0,0,v
2014-01-07 17:42,3.612,0.020,0,0,0,0,v
2014-01-07 17:48,3.533,0.023,0,0,0,0,v
2014-01-07 17:54,3.484,0.023,0,0,0,0,v
2014-01-07 18:00,3.386,0.020,0,0,0,0,v
2014-01-07 18:06,3.258,0.023,0,0,0,0,v
2014-01-07 18:12,3.133,0.023,0,0,0,0,v
2014-01-07 18:18,3.035,0.016,0,0,0,0,v
2014-01-07 18:24,2.962,0.020,0,0,0,0,v
2014-01-07 18:30,2.907,0.020,0,0,0,0,v
2014-01-07 18:36,2.831,0.020,0,0,0,0,v
2014-01-07 18:42,2.733,0.000,0,0,0,0,v
2014-01-07 18:48,2.641,0.000,0,0,0,0,v
2014-01-07 18:54,2.569,0.000,0,0,0,0,v
2014-01-07 19:00,2.500,0.000,0,0,0,0,v
2014-01-07 19:06,2.438,0.000,0,0,0,0,v
2014-01-07 19:12,2.388,0.000,0,0,0,0,v
2014-01-07 19:18,2.316,0.000,0,0,0,0,v
2014-01-07 19:24,2.267,0.000,0,0,0,0,v
2014-01-07 19:30,2.247,0.000,0,0,0,0,v
2014-01-07 19:36,2.241,0.000,0,0,0,0,v
2014-01-07 19:42,2.224,0.000,0,0,0,0,v
2014-01-07 19:48,2.201,0.000,0,0,0,0,v
2014-01-07 19:54,2.162,0.000,0,0,0,0,v
2014-01-07 20:00,2.132,0.000,0,0,0,0,v
2014-01-07 20:06,2.126,0.000,0,0,0,0,v
2014-01-07 20:12,2.152,0.000,0,0,0,0,v
2014-01-07 20:18,2.175,0.000,0,0,0,0,v
2014-01-07 20:24,2.165,0.000,0,0,0,0,v
2014-01-07 20:30,2.146,0.000,0,0,0,0,v
2014-01-07 20:36,2.152,0.000,0,0,0,0,v
2014-01-07 20:42,2.211,0.026,0,0,0,0,v
2014-01-07 20:48,2.283,0.023,0,0,0,0,v
2014-01-07 20:54,2.355,0.020,0,0,0,0,v
2014-01-07 21:00,2.398,0.020,0,0,0,0,v
2014-01-07 21:06,2.441,0.020,0,0,0,0,v
2014-01-07 21:12,2.526,0.020,0,0,0,0,v
2014-01-07 21:18,2.625,0.020,0,0,0,0,v
2014-01-07 21:24,2.680,0.016,0,0,0,0,v
2014-01-07 21:30,2.716,0.016,0,0,0,0,v
2014-01-07 21:36,2.779,0.016,0,0,0,0,v
2014-01-07 21:42,2.844,0.026,0,0,0,0,v
2014-01-07 21:48,2.953,0.020,0,0,0,0,v
2014-01-07 21:54,3.061,0.023,0,0,0,0,v
2014-01-07 22:00,3.133,0.023,0,0,0,0,v
2014-01-07 22:06,3.215,0.020,0,0,0,0,v
2014-01-07 22:12,3.343,0.020,0,0,0,0,v
2014-01-07 22:18,3.491,0.030,0,0,0,0,v
2014-01-07 22:24,3.619,0.020,0,0,0,0,v
2014-01-07 22:30,3.724,0.020,0,0,0,0,v
2014-01-07 22:36,3.799,0.023,0,0,0,0,v
2014-01-07 22:42,3.901,0.020,0,0,0,0,v
2014-01-07 22:48,4.042,0.023,0,0,0,0,v
2014-01-07 22:54,4.167,0.026,0,0,0,0,v
2014-01-07 23:00,4.258,0.023,0,0,0,0,v
2014-01-07 23:06,4.337,0.016,0,0,0,0,v
2014-01-07 23:12,4.442,0.023,0,0,0,0,v
2014-01-07 23:18,4.560,0.030,0,0,0,0,v
2014-01-07 23:24,4.675,0.023,0,0,0,0,v
2014-01-07 23:30,4.767,0.020,0,0,0,0,v
2014-01-07 23:36,4.829,0.020,0,0,0,0,v
2014-01-07 23:42,4.882,0.023,0,0,0,0,v
2014-01-07 23:48,4.970,0.026,0,0,0,0,v
2014-01-07 23:54,5.105,0.023,0,0,0,0,v
2014-01-08 00:00,5.200,0.020,0,0,0,0,v
2014-01-08 00:06,5.239,0.020,0,0,0,0,v
2014-01-08 00:12,5.266,0.016,0,0,0,0,v
2014-01-08 00:18,5.331,0.023,0,0,0,0,v
2014-01-08 00:24,5.436,0.026,0,0,0,0,v
2014-01-08 00:30,5.528,0.016,0,0,0,0,v
2014-01-08 00:36,5.561,0.016,0,0,0,0,v
2014-01-08 00:42,5.561,0.026,0,0,0,0,v
2014-01-08 00:48,5.584,0.026,0,0,0,0,v
2014-01-08 00:54,5.636,0.023,0,0,0,0,v
2014-01-08 01:00,5.699,0.020,0,0,0,0,v
2014-01-08 01:06,5.745,0.023,0,0,0,0,v
2014-01-08 01:12,5.754,0.026,0,0,0,0,v
2014-01-08 01:18,5.745,0.020,0,0,0,0,v
2014-01-08 01:24,5.735,0.020,0,0,0,0,v
2014-01-08 01:30,5.735,0.020,0,0,0,0,v
2014-01-08 01:36,5.748,0.020,0,0,0,0,v
2014-01-08 01:42,5.751,0.023,0,0,0,0,v
2014-01-08 01:48,5.715,0.016,0,0,0,0,v
2014-01-08 01:54,5.656,0.016,0,0,0,0,v
2014-01-08 02:00,5.613,0.020,0,0,0,0,v
2014-01-08 02:06,5.600,0.020,0,0,0,0,v
2014-01-08 02:12,5.581,0.020,0,0,0,0,v
2014-01-08 02:18,5.521,0.030,0,0,0,0,v
2014-01-08 02:24,5.439,0.026,0,0,0,0,v
2014-01-08 02:30,5.341,0.023,0,0,0,0,v
2014-01-08 02:36,5.272,0.020,0,0,0,0,v
2014-01-08 02:42,5.269,0.000,0,0,0,0,v
2014-01-08 02:48,5.252,0.000,0,0,0,0,v
2014-01-08 02:54,5.147,0.000,0,0,0,0,v
2014-01-08 03:00,5.023,0.000,0,0,0,0,v
2014-01-08 03:06,4.938,0.000,0,0,0,0,v
2014-01-08 03:12,4.892,0.000,0,0,0,0,v
2014-01-08 03:18,4.849,0.000,0,0,0,0,v
2014-01-08 03:24,4.744,0.000,0,0,0,0,v
2014-01-08 03:30,4.619,0.000,0,0,0,0,v
2014-01-08 03:36,4.521,0.000,0,0,0,0,v
2014-01-08 03:42,4.472,0.020,0,0,0,0,v
2014-01-08 03:48,4.426,0.020,0,0,0,0,v
2014-01-08 03:54,4.331,0.026,0,0,0,0,v
2014-01-08 04:00,4.167,0.023,0,0,0,0,v
2014-01-08 04:06,4.022,0.030,0,0,0,0,v
2014-01-08 04:12,3.953,0.020,0,0,0,0,v
2014-01-08 04:18,3.884,0.020,0,0,0,0,v
2014-01-08 04:24,3.789,0.026,0,0,0,0,v
2014-01-08 04:30,3.648,0.033,0,0,0,0,v
2014-01-08 04:36,3.497,0.023,0,0,0,0,v
2014-01-08 04:42,3.369,0.026,0,0,0,0,v
2014-01-08 04:48,3.297,0.023,0,0,0,0,v
2014-01-08 04:54,3.212,0.030,0,0,0,0,v
2014-01-08 05:00,3.087,0.030,0,0,0,0,v
2014-01-08 05:06,2.946,0.030,0,0,0,0,v
2014-01-08 05:12,2.825,0.030,0,0,0,0,v
2014-01-08 05:18,2.730,0.033,0,0,0,0,v
2014-01-08 05:24,2.657,0.023,0,0,0,0,v
2014-01-08 05:30,2.579,0.033,0,0,0,0,v
2014-01-08 05:36,2.497,0.026,0,0,0,0,v
2014-01-08 05:42,2.428,0.020,0,0,0,0,v
2014-01-08 05:48,2.339,0.020,0,0,0,0,v
2014-01-08 05:54,2.247,0.026,0,0,0,0,v
2014-01-08 06:00,2.185,0.026,0,0,0,0,v
2014-01-08 06:06,2.123,0.026,0,0,0,0,v
2014-01-08 06:12,2.067,0.023,0,0,0,0,v
2014-01-08 06:18,2.057,0.026,0,0,0,0,v
2014-01-08 06:24,2.021,0.026,0,0,0,0,v
2014-01-08 06:30,1.972,0.026,0,0,0,0,v
2014-01-08 06:36,1.926,0.026,0,0,0,0,v
2014-01-08 06:42,1.939,0.023,0,0,0,0,v
2014-01-08 06:48,1.952,0.033,0,0,0,0,v
2014-01-08 06:54,1.919,0.030,0,0,0,0,v
2014-01-08 07:00,1.857,0.026,0,0,0,0,v
2014-01-08 07:06,1.801,0.030,0,0,0,0,v
2014-01-08 07:12,1.781,0.030,0,0,0,0,v
2014-01-08 07:18,1.821,0.023,0,0,0,0,v
2014-01-08 07:24,1.896,0.023,0,0,0,0,v
2014-01-08 07:30,1.929,0.026,0,0,0,0,v
2014-01-08 07:36,1.896,0.023,0,0,0,0,v
2014-01-08 07:42,1.876,0.026,0,0,0,0,v
2014-01-08 07:48,1.916,0.023,0,0,0,0,v
2014-01-08 07:54,1.985,0.030,0,0,0,0,v
2014-01-08 08:00,2.047,0.043,0,0,0,0,v
2014-01-08 08:06,2.057,0.026,0,0,0,0,v
2014-01-08 08:12,2.054,0.026,0,0,0,0,v
2014-01-08 08:18,2.093,0.036,0,0,0,0,v
2014-01-08 08:24,2.198,0.033,0,0,0,0,v
2014-01-08 08:30,2.310,0.030,0,0,0,0,v
2014-01-08 08:36,2.375,0.026,0,0,0,0,v
2014-01-08 08:42,2.424,0.023,0,0,0,0,v
2014-01-08 08:48,2.480,0.030,0,0,0,0,v
2014-01-08 08:54,2.585,0.030,0,0,0,0,v
2014-01-08 09:00,2.736,0.033,0,0,0,0,v
2014-01-08 09:06,2.867,0.036,0,0,0,0,v
2014-01-08 09:12,2.953,0.023,0,0,0,0,v
2014-01-08 09:18,3.015,0.023,0,0,0,0,v
2014-01-08 09:24,3.100,0.030,0,0,0,0,v
2014-01-08 09:30,3.222,0.036,0,0,0,0,v
2014-01-08 09:36,3.356,0.030,0,0,0,0,v
2014-01-08 09:42,3.478,0.026,0,0,0,0,v
2014-01-08 09:48,3.579,0.023,0,0,0,0,v
2014-01-08 09:54,3.697,0.030,0,0,0,0,v
2014-01-08 10:00,3.819,0.036,0,0,0,0,v
2014-01-08 10:06,3.980,0.033,0,0,0,0,v
2014-01-08 10:12,4.157,0.036,0,0,0,0,v
2014-01-08 10:18,4.288,0.026,0,0,0,0,v
2014-01-08 10:24,4.376,0.030,0,0,0,0,v
2014-01-08 10:30,4.478,0.033,0,0,0,0,v
2014-01-08 10:36,4.629,0.036,0,0,0,0,v
2014-01-08 10:42,4.803,0.033,0,0,0,0,v
2014-01-08 10:48,4.967,0.030,0,0,0,0,v
2014-01-08 10:54,5.102,0.030,0,0,0,0,v
2014-01-08 11:00,5.226,0.033,0,0,0,0,v
2014-01-08 11:06,5.377,0.039,0,0,0,0,v
2014-01-08 11:12,5.541,0.033,0,0,0,0,v
2014-01-08 11:18,5.705,0.033,0,0,0,0,v
2014-01-08 11:24,5.853,0.026,0,0,0,0,v
2014-01-08 11:30,5.974,0.033,0,0,0,0,v
2014-01-08 11:36,6.089,0.026,0,0,0,0,v
2014-01-08 11:42,6.230,0.030,0,0,0,0,v
2014-01-08 11:48,6.371,0.036,0,0,0,0,v
2014-01-08 11:54,6.506,0.030,0,0,0,0,v
2014-01-08 12:00,6.624,0.030,0,0,0,0,v
2014-01-08 12:06,6.735,0.033,0,0,0,0,v
2014-01-08 12:12,6.850,0.026,0,0,0,0,v
2014-01-08 12:18,6.981,0.033,0,0,0,0,v
2014-01-08 12:24,7.077,0.036,0,0,0,0,v
2014-01-08 12:30,7.172,0.030,0,0,0,0,v
2014-01-08 12:36,7.277,0.033,0,0,0,0,v
2014-01-08 12:42,7.375,0.039,0,0,0,0,v
2014-01-08 12:48,7.457,0.030,0,0,0,0,v
2014-01-08 12:54,7.529,0.026,0,0,0,0,v
2014-01-08 13:00,7.579,0.033,0,0,0,0,v
2014-01-08 13:06,7.634,0.033,0,0,0,0,v
2014-01-08 13:12,7.720,0.033,0,0,0,0,v
2014-01-08 13:18,7.805,0.036,0,0,0,0,v
2014-01-08 13:24,7.857,0.033,0,0,0,0,v
2014-01-08 13:30,7.887,0.033,0,0,0,0,v
2014-01-08 13:36,7.930,0.026,0,0,0,0,v
2014-01-08 13:42,7.979,0.043,0,0,0,0,v
2014-01-08 13:48,8.012,0.039,0,0,0,0,v
2014-01-08 13:54,7.995,0.039,0,0,0,0,v
2014-01-08 14:00,7.982,0.026,0,0,0,0,v
2014-01-08 14:06,7.992,0.043,0,0,0,0,v
2014-01-08 14:12,8.025,0.033,0,0,0,0,v
2014-01-08 14:18,8.051,0.039,0,0,0,0,v
2014-01-08 14:24,8.077,0.036,0,0,0,0,v
2014-01-08 14:30,8.067,0.036,0,0,0,0,v
2014-01-08 14:36,8.054,0.039,0,0,0,0,v
2014-01-08 14:42,8.038,0.030,0,0,0,0,v
2014-01-08 14:48,8.005,0.046,0,0,0,0,v
2014-01-08 14:54,7.966,0.039,0,0,0,0,v
2014-01-08 15:00,7.920,0.026,0,0,0,0,v
2014-01-08 15:06,7.894,0.039,0,0,0,0,v
2014-01-08 15:12,7.857,0.036,0,0,0,0,v
2014-01-08 15:18,7.818,0.043,0,0,0,0,v
2014-01-08 15:24,7.762,0.043,0,0,0,0,v
2014-01-08 15:30,7.674,0.039,0,0,0,0,v
2014-01-08 15:36,7.585,0.039,0,0,0,0,v
2014-01-08 15:42,7.510,0.036,0,0,0,0,v
2014-01-08 15:48,7.434,0.043,0,0,0,0,v
2014-01-08 15:54,7.362,0.039,0,0,0,0,v
2014-01-08 16:00,7.277,0.039,0,0,0,0,v
2014-01-08 16:06,7.185,0.033,0,0,0,0,v
2014-01-08 16:12,7.054,0.030,0,0,0,0,v
2014-01-08 16:18,6.913,0.043,0,0,0,0,v
2014-01-08 16:24,6.768,0.046,0,0,0,0,v
2014-01-08 16:30,6.647,0.043,0,0,0,0,v
2014-01-08 16:36,6.532,0.039,0,0,0,0,v
2014-01-08 16:42,6.424,0.043,0,0,0,0,v
2014-01-08 16:48,6.315,0.036,0,0,0,0,v
2014-01-08 16:54,6.194,0.039,0,0,0,0,v
2014-01-08 17:00,6.043,0.036,0,0,0,0,v
2014-01-08 17:06,5.896,0.039,0,0,0,0,v
2014-01-08 17:12,5.754,0.039,0,0,0,0,v
2014-01-08 17:18,5.620,0.036,0,0,0,0,v
2014-01-08 17:24,5.459,0.039,0,0,0,0,v
2014-01-08 17:30,5.321,0.039,0,0,0,0,v
2014-01-08 17:36,5.203,0.036,0,0,0,0,v
2014-01-08 17:42,5.092,0.036,0,0,0,0,v
2014-01-08 17:48,4.974,0.043,0,0,0,0,v
2014-01-08 17:54,4.849,0.043,0,0,0,0,v
2014-01-08 18:00,4.695,0.033,0,0,0,0,v
2014-01-08 18:06,4.557,0.039,0,0,0,0,v
2014-01-08 18:12,4.485,0.039,0,0,0,0,v
2014-01-08 18:18,4.406,0.030,0,0,0,0,v
2014-01-08 18:24,4.301,0.039,0,0,0,0,v
2014-01-08 18:30,4.193,0.046,0,0,0,0,v
2014-01-08 18:36,4.088,0.033,0,0,0,0,v
2014-01-08 18:42,4.006,0.033,0,0,0,0,v
2014-01-08 18:48,3.911,0.026,0,0,0,0,v
2014-01-08 18:54,3.812,0.046,0,0,0,0,v
2014-01-08 19:00,3.701,0.033,0,0,0,0,v
2014-01-08 19:06,3.596,0.020,0,0,0,0,v
2014-01-08 19:12,3.520,0.030,0,0,0,0,v
2014-01-08 19:18,3.448,0.033,0,0,0,0,v
2014-01-08 19:24,3.369,0.039,0,0,0,0,v
2014-01-08 19:30,3.291,0.030,0,0,0,0,v
2014-01-08 19:36,3.189,0.033,0,0,0,0,v
2014-01-08 19:42,3.084,0.026,0,0,0,0,v
2014-01-08 19:48,2.999,0.026,0,0,0,0,v
2014-01-08 19:54,2.923,0.026,0,0,0,0,v
2014-01-08 20:00,2.861,0.023,0,0,0,0,v
2014-01-08 20:06,2.779,0.030,0,0,0,0,v
2014-01-08 20:12,2.723,0.030,0,0,0,0,v
2014-01-08 20:18,2.680,0.023,0,0,0,0,v
2014-01-08 20:24,2.651,0.030,0,0,0,0,v
2014-01-08 20:30,2.615,0.023,0,0,0,0,v
2014-01-08 20:36,2.579,0.033,0,0,0,0,v
2014-01-08 20:42,2.520,0.023,0,0,0,0,v
2014-01-08 20:48,2.467,0.023,0,0,0,0,v
2014-01-08 20:54,2.431,0.020,0,0,0,0,v
2014-01-08 21:00,2.415,0.026,0,0,0,0,v
2014-01-08 21:06,2.418,0.023,0,0,0,0,v
2014-01-08 21:12,2.408,0.023,0,0,0,0,v
2014-01-08 21:18,2.398,0.023,0,0,0,0,v
2014-01-08 21:24,2.424,0.020,0,0,0,0,v
2014-01-08 21:30,2.428,0.030,0,0,0,0,v
2014-01-08 21:36,2.431,0.023,0,0,0,0,v
2014-01-08 21:42,2.460,0.030,0,0,0,0,v
2014-01-08 21:48,2.483,0.026,0,0,0,0,v
2014-01-08 21:54,2.497,0.026,0,0,0,0,v
2014-01-08 22:00,2.516,0.016,0,0,0,0,v
2014-01-08 22:06,2.569,0.023,0,0,0,0,v
2014-01-08 22:12,2.625,0.026,0,0,0,0,v
2014-01-08 22:18,2.713,0.030,0,0,0,0,v
2014-01-08 22:24,2.782,0.023,0,0,0,0,v
2014-01-08 22:30,2.812,0.020,0,0,0,0,v
2014-01-08 22:36,2.857,0.023,0,0,0,0,v
2014-01-08 22:42,2.910,0.023,0,0,0,0,v
2014-01-08 22:48,2.972,0.030,0,0,0,0,v
2014-01-08 22:54,3.067,0.023,0,0,0,0,v
2014-01-08 23:00,3.146,0.020,0,0,0,0,v
2014-01-08 23:06,3.189,0.026,0,0,0,0,v
2014-01-08 23:12,3.251,0.020,0,0,0,0,v
2014-01-08 23:18,3.343,0.026,0,0,0,0,v
